intermediate/SRR935090.sorted.bam	intermediate/SRR935091.sorted.bam	intermediate/SRR935092.sorted.bam
SAOUHSC_00076	ornithine cyclodeaminase%2C putative	0	0	0
SAOUHSC_00077	conserved hypothetical protein	0	0	0
SAOUHSC_00078	conserved hypothetical protein	0	0	0
SAOUHSC_00079	conserved hypothetical protein	0	0	0
SAOUHSC_00080	conserved hypothetical protein	0	0	0
SAOUHSC_00081	conserved hypothetical protein	0	0	0
SAOUHSC_00082	conserved hypothetical protein	1	2	1
SAOUHSC_00083	conserved hypothetical protein	0	0	0
SAOUHSC_00084	conserved hypothetical protein	0	0	0
SAOUHSC_00085	conserved hypothetical protein	0	0	0
SAOUHSC_00086	3-ketoacyl-acyl carrier protein reductase%2C putative	0	0	0
SAOUHSC_00087	conserved hypothetical protein	0	0	0
SAOUHSC_00088	conserved hypothetical protein	0	0	0
SAOUHSC_00089	conserved hypothetical protein	0	0	0
SAOUHSC_00090	conserved hypothetical protein	0	0	1
SAOUHSC_00091	conserved hypothetical protein	0	0	0
SAOUHSC_00092	conserved hypothetical protein	1	1	1
SAOUHSC_00093	superoxide dismutase%2C putative	3	1	9
SAOUHSC_00094	conserved hypothetical protein	1	0	0
SAOUHSC_00096	transcriptional regulator%2C GntR family%2C putative	2	0	0
SAOUHSC_00097	purine nucleoside phosphorylase	0	0	0
SAOUHSC_00099	conserved hypothetical protein	0	1	0
SAOUHSC_00100	deoxyribose-phosphate aldolase	2	0	1
SAOUHSC_00101	phosphopentomutase	6	0	8
SAOUHSC_00102	phosphonates ABC transporter%2C permease protein CC0363%2C putative	0	0	0
SAOUHSC_00103	phosphonates ABC transporter%2C permease protein CC0363%2C putative	0	0	0
SAOUHSC_00104	amino acid ABC transporter%2C ATP-binding protein%2C putative	0	0	0
SAOUHSC_00105	phosphonate ABC transporter%2C substrate-binding protein%2C putative	0	0	0
SAOUHSC_00106	conserved hypothetical protein	0	0	0
SAOUHSC_00107	conserved hypothetical protein	0	0	1
SAOUHSC_00108	conserved hypothetical protein	0	0	0
SAOUHSC_00109	replication initiation protein%2C putative	0	0	0
SAOUHSC_00110	truncated replication initiation protein%2C putative	0	0	0
SAOUHSC_00111	hypothetical protein	0	0	0
SAOUHSC_00112	transposase%2C IS200 family%2C putative	0	0	0
SAOUHSC_00113	alcohol dehydrogenase%2C iron-containing%2C putative	0	0	0
SAOUHSC_00114	capsular polysaccharide biosynthesis protein%2C putative	0	0	0
SAOUHSC_00115	capsular polysaccharide synthesis enzyme Cap5B	0	0	0
SAOUHSC_00116	capsular polysaccharide synthesis enzyme Cap8C	0	0	0
SAOUHSC_00117	capsular polysaccharide biosynthesis protein Cap5D%2C putative	0	0	0
SAOUHSC_00118	capsular polysaccharide biosynthesis protein Cap5E%2C putative	0	0	0
SAOUHSC_00119	capsular polysaccharide synthesis enzyme Cap8F	0	0	0
SAOUHSC_00120	UDP-N-acetylglucosamine 2-epimerase	0	1	0
SAOUHSC_00121	capsular polysaccharide synthesis enzyme O-acetyl transferase Cap5H%2C putative	0	0	0
SAOUHSC_00122	capsular polysaccharide biosynthesis protein Cap5I%2C putative	0	0	0
SAOUHSC_00123	capsular polysaccharide biosynthesis protein Cap5J%2C putative	0	0	0
SAOUHSC_00124	capsular polysaccharide biosynthesis protein Cap5K%2C putative	0	0	0
SAOUHSC_00125	cap5L protein/glycosyltransferase%2C putative	0	0	1
SAOUHSC_00126	capsular polysaccharide biosynthesis protein Cap8M	0	0	0
SAOUHSC_00127	cap5N protein/UDP-glucose 4-epimerase%2C putative	0	0	0
SAOUHSC_00128	cap5O protein/UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	0	0	0
SAOUHSC_00129	UDP-N-acetylglucosamine 2-epimerase	0	2	0
SAOUHSC_00130	conserved hypothetical protein	0	1	0
SAOUHSC_00131	conserved hypothetical protein	0	0	0
SAOUHSC_00132	aldehyde dehydrogenase%2C putative	0	0	0
SAOUHSC_00133	conserved hypothetical protein	0	0	0
SAOUHSC_00134	conserved hypothetical protein	0	0	0
SAOUHSC_00135	conserved hypothetical protein	2	0	0
SAOUHSC_00136	conserved hypothetical protein	0	2	0
SAOUHSC_00137	conserved hypothetical protein	1	2	0
SAOUHSC_00138	conserved hypothetical protein	1	0	0
SAOUHSC_00139	conserved hypothetical protein	0	0	0
SAOUHSC_00141	conserved hypothetical protein	0	0	0
SAOUHSC_00142	formate dehydrogenase%2C NAD-dependent%2C putative	0	0	0
SAOUHSC_00143	conserved hypothetical protein	0	0	2
SAOUHSC_00144	conserved hypothetical protein	2	0	1
SAOUHSC_00145	conserved hypothetical protein	0	0	1
SAOUHSC_00146	conserved hypothetical protein	0	0	0
SAOUHSC_00147	acetylglutamate kinase%2C putative	0	0	0
SAOUHSC_00148	glutamate N-acetyltransferase/amino-acid acetyltransferase	0	0	0
SAOUHSC_00149	N-acetylglutamate gamma-semialdehyde dehydrogenase%2C putative	0	0	0
SAOUHSC_00150	ornithine aminotransferase%2C putative	0	0	0
SAOUHSC_00151	branched-chain amino acid transport system II carrier protein	2	0	0
SAOUHSC_00152	conserved hypothetical protein	1	0	1
SAOUHSC_00153	indolepyruvate decarboxylase%2C putative	2	0	9
SAOUHSC_00154	conserved hypothetical protein	0	0	0
SAOUHSC_00155	PTS system%2C glucose-specific component	11	0	23
SAOUHSC_00156	conserved hypothetical protein	0	0	0
SAOUHSC_00157	conserved hypothetical protein	0	0	0
SAOUHSC_00158	PTS system component	1	0	0
SAOUHSC_00160	conserved hypothetical protein	1	0	0
SAOUHSC_00161	conserved hypothetical protein	0	0	0
SAOUHSC_00162	type I site-specific deoxyribonuclease%2C HsdR family%2C putative	0	1	2
SAOUHSC_00163	conserved hypothetical protein	0	0	1
SAOUHSC_00164	conserved hypothetical protein	0	0	0
SAOUHSC_00166	conserved hypothetical protein	0	0	1
SAOUHSC_00167	peptide ABC transporter%2C ATP-binding protein%2C putative	0	0	1
SAOUHSC_00168	conserved hypothetical protein	0	0	0
SAOUHSC_00169	peptide ABC transporter%2C permease protein%2C putative	0	0	0
SAOUHSC_00170	conserved hypothetical protein	0	0	0
SAOUHSC_00171	gamma-glutamyltranspeptidase%2C putative	1	0	0
SAOUHSC_00172	conserved hypothetical protein	0	0	0
SAOUHSC_00173	acyl carrier phosphodiesterase	1	0	0
SAOUHSC_00174	M23/M37 peptidase domain protein	0	0	1
SAOUHSC_00175	multiple sugar-binding transport ATP-binding protein%2C putative	0	0	0
SAOUHSC_00176	bacterial extracellular solute-binding protein%2C putative	0	1	0
SAOUHSC_00177	maltose ABC transporter%2C permease protein%2C putative	0	0	0
SAOUHSC_00178	maltose ABC transporter%2C permease protein	0	0	0
SAOUHSC_00179	conserved hypothetical protein	0	0	0
SAOUHSC_00180	conserved hypothetical protein	0	0	1
SAOUHSC_00181	conserved hypothetical protein	0	0	0
SAOUHSC_00182	conserved hypothetical protein	0	0	6
SAOUHSC_00183	membrane protein%2C putative	1	0	0
SAOUHSC_00184	Response regulator receiver domain protein	0	0	0
SAOUHSC_00185	conserved hypothetical protein	0	0	0
SAOUHSC_00186	lipoprotein%2C putative	0	1	0
SAOUHSC_00187	formate acetyltransferase	0	0	0
SAOUHSC_00188	pyruvate formate-lyase 1 activating enzyme%2C putative	0	0	0
SAOUHSC_00189	conserved hypothetical protein	0	0	0
SAOUHSC_00190	conserved hypothetical protein	0	0	1
SAOUHSC_00191	conserved hypothetical protein	0	0	1
SAOUHSC_00192	coagulase	1	0	1
SAOUHSC_00193	hypothetical protein	0	0	0
SAOUHSC_00194	hypothetical protein	0	0	0
SAOUHSC_00195	acetyl-CoA acetyltransferase%2C putative	0	0	0
SAOUHSC_00196	conserved hypothetical protein	0	0	0
SAOUHSC_00197	conserved hypothetical protein	0	0	0
SAOUHSC_00198	conserved hypothetical protein	0	0	0
SAOUHSC_00199	conserved hypothetical protein	1	0	0
SAOUHSC_00200	membrane protein%2C putative	1	0	1
SAOUHSC_00201	conserved hypothetical protein	0	0	0
SAOUHSC_00202	conserved hypothetical protein	0	0	0
SAOUHSC_00203	conserved hypothetical protein	0	0	0
SAOUHSC_00204	Globin domain protein	0	2	2
SAOUHSC_00205	hypothetical protein	0	0	0
SAOUHSC_00206	L-lactate dehydrogenase	0	0	0
SAOUHSC_00208	hypothetical protein	0	0	0
SAOUHSC_00209	PTS system%2C glucose-specific IIBC component%2C putative	0	0	0
SAOUHSC_00211	conserved hypothetical protein	0	0	0
SAOUHSC_00212	conserved hypothetical protein	0	0	0
SAOUHSC_00213	conserved hypothetical protein	0	0	0
SAOUHSC_00214	phosphoenolpyruvate-dependent sugar phosphotransferase system%2C EIIA 2%2C putative	0	0	0
SAOUHSC_00215	PTS system component%2C putative	0	0	0
SAOUHSC_00216	PTS system component	0	0	0
SAOUHSC_00217	sorbitol dehydrogenase%2C putative	0	0	0
SAOUHSC_00218	conserved hypothetical protein	0	0	0
SAOUHSC_00219	conserved hypothetical protein	1	0	0
SAOUHSC_00220	conserved hypothetical protein	0	0	0
SAOUHSC_00221	alcohol dehydrogenase%2C zinc-containing	3	1	0
SAOUHSC_00222	tagB protein%2C putative	5	0	2
SAOUHSC_00223	teichoic acid biosynthesis protein F%2C putative	1	0	1
SAOUHSC_00225	conserved hypothetical protein	1	1	2
SAOUHSC_00226	conserved hypothetical protein	4	0	6
SAOUHSC_00227	conserved hypothetical protein	3	7	18
SAOUHSC_00228	conserved hypothetical protein	5	3	12
SAOUHSC_00229	ScdA protein%2C putative	0	0	0
SAOUHSC_00230	two-component sensor histidine kinase%2C putative	1	0	1
SAOUHSC_00231	two-component response regulator%2C putative	1	1	0
SAOUHSC_00232	conserved hypothetical protein	0	1	0
SAOUHSC_00233	holin-like protein LrgB%2C putative	0	0	0
SAOUHSC_00234	conserved hypothetical protein	2	0	1
SAOUHSC_00235	conserved hypothetical protein	0	0	0
SAOUHSC_00236	6-phospho-beta-glucosidase%2C putative	0	0	2
SAOUHSC_00237	conserved hypothetical protein	1	0	0
SAOUHSC_00238	hypothetical protein	0	0	0
SAOUHSC_00239	ribokinase%2C putative	0	0	0
SAOUHSC_00240	ribose ABC transporter protein%2C putative	1	0	0
SAOUHSC_00241	conserved hypothetical protein	0	0	1
SAOUHSC_00242	conserved hypothetical protein	2	1	1
SAOUHSC_00243	NADH dehydrogenase subunit%2C putative	0	0	0
SAOUHSC_00244	conserved hypothetical protein	1	0	0
SAOUHSC_00245	truncated transposase	0	0	0
SAOUHSC_00246	drug transporter%2C putative	0	0	0
SAOUHSC_00247	conserved hypothetical protein	0	0	1
SAOUHSC_00248	peptidoglycan hydrolase%2C putative	3	2	0
SAOUHSC_00249	conserved hypothetical protein	0	0	0
SAOUHSC_00250	conserved hypothetical protein	0	0	2
SAOUHSC_00251	conserved hypothetical protein	0	0	1
SAOUHSC_00253	conserved hypothetical protein	3	0	0
SAOUHSC_00254	conserved hypothetical protein	0	0	0
SAOUHSC_00255	conserved hypothetical protein	0	0	0
SAOUHSC_00256	conserved hypothetical protein	0	0	0
SAOUHSC_00257	conserved hypothetical protein	1	5	1
SAOUHSC_00258	conserved hypothetical protein	2	0	0
SAOUHSC_00259	conserved hypothetical protein	0	0	0
SAOUHSC_00260	conserved hypothetical protein	0	0	0
SAOUHSC_00261	conserved hypothetical protein	0	1	0
SAOUHSC_00262	conserved hypothetical protein	1	1	0
SAOUHSC_00264	conserved hypothetical protein	0	0	0
SAOUHSC_00265	conserved hypothetical protein	0	0	0
SAOUHSC_00266	conserved hypothetical protein	1	0	0
SAOUHSC_00267	conserved hypothetical protein	0	0	0
SAOUHSC_00268	conserved hypothetical protein	1	1	0
SAOUHSC_00269	conserved hypothetical protein	0	0	2
SAOUHSC_00270	conserved hypothetical protein	1	0	1
SAOUHSC_00271	conserved hypothetical protein	0	0	0
SAOUHSC_00272	conserved hypothetical protein	0	0	1
SAOUHSC_00274	conserved hypothetical protein	0	0	0
SAOUHSC_00275	conserved hypothetical protein	0	0	0
SAOUHSC_00276	conserved hypothetical protein	0	0	0
SAOUHSC_00277	conserved hypothetical protein	0	0	0
SAOUHSC_00278	conserved hypothetical protein	0	0	0
SAOUHSC_00279	conserved hypothetical protein	1	0	0
SAOUHSC_00280	conserved hypothetical protein	0	1	2
SAOUHSC_00281	conserved hypothetical protein	0	0	0
SAOUHSC_00282	branched-chain amino acid transport system II carrier protein	2	0	3
SAOUHSC_00284	5'-nucleotidase%2C lipoprotein e(P4) family	2	0	3
SAOUHSC_00285	conserved hypothetical protein	0	1	0
SAOUHSC_00287	ABC transporter%2C ATP-binding protein%2C putative	0	0	0
SAOUHSC_00289	hypothetical protein	0	0	0
SAOUHSC_00290	conserved hypothetical protein	0	0	2
SAOUHSC_00291	pfkB family carbohydrate kinase family%2C putative	0	0	0
SAOUHSC_00292	conserved hypothetical protein	0	0	0
SAOUHSC_00293	conserved hypothetical protein	0	0	0
SAOUHSC_00294	conserved hypothetical protein	0	0	0
SAOUHSC_00295	N-acetylneuraminate lyase subunit%2C putative	0	0	0
SAOUHSC_00296	ROK family protein	0	0	0
SAOUHSC_00297	conserved hypothetical protein	1	0	1
SAOUHSC_00298	conserved hypothetical protein	0	0	0
SAOUHSC_00299	conserved hypothetical protein	0	0	0
SAOUHSC_00300	lipase precursor	3	10	2
SAOUHSC_00301	conserved hypothetical protein	1	3	0
SAOUHSC_00302	conserved hypothetical protein	0	0	2
SAOUHSC_00303	hypothetical protein	0	0	0
SAOUHSC_00304	conserved hypothetical protein	0	0	0
SAOUHSC_00305	conserved hypothetical protein	0	0	0
SAOUHSC_00306	conserved hypothetical protein	0	0	0
SAOUHSC_00307	conserved hypothetical protein	0	0	0
SAOUHSC_00308	conserved hypothetical protein	1	0	0
SAOUHSC_00309	conserved hypothetical protein	0	2	0
SAOUHSC_00310	conserved hypothetical protein	0	0	1
SAOUHSC_00311	conserved hypothetical protein	0	0	0
SAOUHSC_00312	conserved hypothetical protein	0	0	0
SAOUHSC_00313	conserved hypothetical protein	0	0	0
SAOUHSC_00314	conserved hypothetical protein	0	0	1
SAOUHSC_00315	conserved hypothetical protein	0	0	0
SAOUHSC_00316	conserved hypothetical protein	0	0	0
SAOUHSC_00317	glycerol-3-phosphate transporter	0	0	0
SAOUHSC_00318	conserved hypothetical protein	0	0	0
SAOUHSC_00319	conserved hypothetical protein	0	0	1
SAOUHSC_00320	NADPH-dependent FMN reductase%2C putative	0	0	0
SAOUHSC_00322	conserved hypothetical protein	0	1	0
SAOUHSC_00323	conserved hypothetical protein	0	0	0
SAOUHSC_00324	ribosomal-protein-serine acetyltransferase%2C putative	0	0	1
SAOUHSC_00325	conserved hypothetical protein	0	0	0
SAOUHSC_00326	conserved hypothetical protein	0	0	0
SAOUHSC_00327	conserved hypothetical protein	0	1	1
SAOUHSC_00328	conserved hypothetical protein	0	0	2
SAOUHSC_00329	mttA/Hcf106 family protein-related protein	0	0	0
SAOUHSC_00330	conserved hypothetical protein	1	0	0
SAOUHSC_00331	conserved hypothetical protein	0	0	0
SAOUHSC_00332	conserved hypothetical protein	1	0	0
SAOUHSC_00333	ABC transporter%2C ATP-binding protein%2C putative	1	0	1
SAOUHSC_00334	conserved hypothetical protein	0	1	3
SAOUHSC_00335	conserved hypothetical protein	1	0	1
SAOUHSC_00336	acetyl-CoA acetyltransferase%2C putative	3	1	8
SAOUHSC_00337	conserved hypothetical protein	1	1	0
SAOUHSC_00338	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1	1	1
SAOUHSC_00339	conserved hypothetical protein	0	2	0
SAOUHSC_00340	trans-sulfuration enzyme family protein	1	0	0
SAOUHSC_00341	conserved hypothetical protein	1	0	0
SAOUHSC_00342	chromosome partioning protein%2C ParB family%2C putative	0	0	0
SAOUHSC_00344	conserved hypothetical protein	0	1	2
SAOUHSC_00345	conserved hypothetical protein	1	0	1
SAOUHSC_00346	conserved hypothetical protein	2	0	7
SAOUHSC_00347	conserved hypothetical protein	0	0	1
SAOUHSC_00348	ribosomal protein S6	18	5	47
SAOUHSC_00349	bacteriophage L54a%2C single-stranded DNA binding protein	32	7	44
SAOUHSC_00350	ribosomal protein S18	5	0	4
SAOUHSC_00351	conserved hypothetical protein	0	0	0
SAOUHSC_00352	integrase-like protein	0	0	0
SAOUHSC_00353	conserved hypothetical protein	0	0	0
SAOUHSC_00354	conserved hypothetical protein	0	0	0
SAOUHSC_00355	conserved hypothetical protein	0	0	0
SAOUHSC_00356	conserved hypothetical protein	0	2	0
SAOUHSC_00357	conserved hypothetical protein	1	0	2
SAOUHSC_00358	conserved hypothetical protein	0	0	0
SAOUHSC_00359	phosphoglycerate mutase family protein	0	1	0
SAOUHSC_00360	conserved hypothetical protein	1	0	0
SAOUHSC_00362	conserved hypothetical protein	0	4	2
SAOUHSC_00363	conserved hypothetical protein	0	0	2
SAOUHSC_00364	alkyl hydroperoxide reductase%2C subunit F%2C putative	34	37	29
SAOUHSC_00365	alkyl hydroperoxide reductase	14	12	16
SAOUHSC_00366	NAD(P)H-flavin oxidoreductase%2C putative	1	0	3
SAOUHSC_00367	conserved hypothetical protein	6	1	1
SAOUHSC_00368	conserved hypothetical protein	0	0	0
SAOUHSC_00369	conserved hypothetical protein	3	5	8
SAOUHSC_00370	conserved hypothetical protein	0	0	1
SAOUHSC_00371	conserved hypothetical protein	0	0	0
SAOUHSC_00372	xanthine phosphoribosyltransferase	0	0	1
SAOUHSC_00373	xanthine permease%2C putative	0	1	1
SAOUHSC_00374	inosine-5'-monophosphate dehydrogenase	7	0	9
SAOUHSC_00375	GMP synthase%2C putative	3	1	9
SAOUHSC_00376	conserved hypothetical protein	1	0	0
SAOUHSC_00377	conserved hypothetical protein	1	0	0
SAOUHSC_00378	conserved hypothetical protein	0	0	0
SAOUHSC_00380	hypothetical protein	0	0	0
SAOUHSC_00381	conserved hypothetical protein	1	0	0
SAOUHSC_00382	conserved hypothetical protein	0	1	0
SAOUHSC_00383	conserved hypothetical protein	0	0	0
SAOUHSC_00384	conserved hypothetical protein	0	0	0
SAOUHSC_00386	conserved hypothetical protein	0	0	0
SAOUHSC_00387	conserved hypothetical protein	0	0	0
SAOUHSC_00389	conserved hypothetical protein	0	0	0
SAOUHSC_00390	conserved hypothetical protein	0	0	0
SAOUHSC_00391	conserved hypothetical protein	0	0	0
SAOUHSC_00392	conserved hypothetical protein	0	0	0
SAOUHSC_00393	conserved hypothetical protein	0	0	0
SAOUHSC_00394	conserved hypothetical protein	0	0	0
SAOUHSC_00395	conserved hypothetical protein	0	0	0
SAOUHSC_00396	conserved hypothetical protein	0	0	0
SAOUHSC_00397	type I restriction-modification system%2C M subunit	0	0	1
SAOUHSC_00398	restriction modification system specificity subunit%2C putative	1	1	1
SAOUHSC_00399	conserved hypothetical protein	0	0	0
SAOUHSC_00400	conserved hypothetical protein	2	0	0
SAOUHSC_00401	conserved hypothetical protein	0	0	0
SAOUHSC_00402	conserved hypothetical protein	0	0	1
SAOUHSC_00404	conserved hypothetical protein	0	0	0
SAOUHSC_00405	conserved hypothetical protein	0	1	1
SAOUHSC_00406	conserved hypothetical protein	0	1	0
SAOUHSC_00407	conserved hypothetical protein	0	0	1
SAOUHSC_00408	conserved hypothetical protein	0	0	1
SAOUHSC_00409	conserved hypothetical protein	1	0	0
SAOUHSC_00410	conserved hypothetical protein	0	0	0
SAOUHSC_00411	conserved hypothetical protein	0	0	0
SAOUHSC_00412	NADH dehydrogenase subunit 5%2C putative	2	2	1
SAOUHSC_00413	conserved hypothetical protein	2	5	7
SAOUHSC_00414	conserved hypothetical protein	2	2	0
SAOUHSC_00415	conserved hypothetical protein	0	0	1
SAOUHSC_00416	conserved hypothetical protein	2	0	0
SAOUHSC_00417	conserved hypothetical protein	2	1	4
SAOUHSC_00418	conserved hypothetical protein	0	0	0
SAOUHSC_00420	conserved hypothetical protein	3	0	6
SAOUHSC_00421	conserved hypothetical protein	0	1	0
SAOUHSC_00422	trans-sulfuration enzyme family protein%2C putative	1	0	1
SAOUHSC_00423	conserved hypothetical protein	2	0	1
SAOUHSC_00424	ABC transporter%2C permease protein%2C putative	0	0	0
SAOUHSC_00426	ABC transporter%2C substrate-binding protein%2C putative	0	0	0
SAOUHSC_00427	autolysin precursor%2C putative	4	3	6
SAOUHSC_00428	conserved hypothetical protein	0	0	3
SAOUHSC_00429	MutT/nudix family protein%2C putative	0	0	0
SAOUHSC_00430	conserved hypothetical protein	0	1	1
SAOUHSC_00431	conserved hypothetical protein	2	0	1
SAOUHSC_00433	conserved hypothetical protein	2	0	2
SAOUHSC_00434	transcriptional regulator%2C lysR family%2C putative	0	0	0
SAOUHSC_00435	glutamate synthase%2C large subunit%2C putative	0	2	1
SAOUHSC_00436	NADH-glutamate synthase small subunit%2C putative	0	1	0
SAOUHSC_00437	conserved hypothetical protein	0	1	0
SAOUHSC_00438	alpha amylase family protein%2C putative	0	0	3
SAOUHSC_00439	conserved hypothetical protein	1	1	0
SAOUHSC_00440	conserved hypothetical protein	0	0	0
SAOUHSC_00441	conserved hypothetical protein	0	0	1
SAOUHSC_00442	DNA polymerase III%2C gamma and tau subunits%2C putative	2	1	6
SAOUHSC_00444	conserved hypothetical protein	2	0	6
SAOUHSC_00445	recombination protein RecR	0	1	6
SAOUHSC_00446	hypothetical protein	0	0	0
SAOUHSC_00450	Orn/Lys/Arg decarboxylase%2C putative	0	3	0
SAOUHSC_00451	thymidylate kinase	1	0	1
SAOUHSC_00452	conserved hypothetical protein	1	2	7
SAOUHSC_00453	hypothetical protein	0	0	1
SAOUHSC_00454	DNA polymerase III%2C delta prime subunit%2C putative	1	0	0
SAOUHSC_00455	conserved hypothetical protein	1	0	0
SAOUHSC_00456	conserved hypothetical protein	0	0	0
SAOUHSC_00457	conserved hypothetical protein	1	0	0
SAOUHSC_00458	conserved hypothetical protein	0	0	0
SAOUHSC_00459	conserved hypothetical protein	0	1	1
SAOUHSC_00460	conserved hypothetical protein	0	0	0
SAOUHSC_00461	methionyl-tRNA synthetase%2C putative	6	2	11
SAOUHSC_00462	conserved hypothetical protein	3	5	4
SAOUHSC_00463	conserved hypothetical protein	2	0	0
SAOUHSC_00464	dimethyladenosine transferase	1	0	0
SAOUHSC_00465	conserved hypothetical protein	2	6	5
SAOUHSC_00466	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	0	4	3
SAOUHSC_00467	pur operon repressor	3	4	5
SAOUHSC_00468	conserved hypothetical protein	1	3	2
SAOUHSC_00469	conserved hypothetical protein	1	2	1
SAOUHSC_00470	conserved hypothetical protein	0	0	0
SAOUHSC_00471	UDP-N-acetylglucosamine pyrophosphorylase	2	1	6
SAOUHSC_00472	ribose-phosphate pyrophosphokinase%2C putative	10	1	9
SAOUHSC_00473	hypothetical protein	4	0	4
